"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.371597422E1,-7.811912894E-2,-1.807305813E-1,9.683939934E0,9.685941296E0
1.371841312E1,-6.375452876E-2,-1.711541712E-1,9.655211449E0,9.656938775E0
1.372085266E1,-6.854273379E-2,-1.687600613E-1,9.662393570E0,9.664110283E0
1.372329187E1,-7.093682885E-2,-1.711541712E-1,9.659998894E0,9.661775427E0
1.372573115E1,-5.178403854E-2,-1.807305813E-1,9.681546211E0,9.683371426E0
1.372817083E1,-7.572502643E-2,-1.807305813E-1,9.679152489E0,9.681135818E0
1.373061021E1,-6.854273379E-2,-1.879128516E-1,9.674364090E0,9.676431671E0
1.373304937E1,-6.854273379E-2,-1.807305813E-1,9.679152489E0,9.681082303E0
1.373548818E1,-6.375452876E-2,-1.879128516E-1,9.659998894E0,9.662036768E0
1.373792693E1,-6.854273379E-2,-1.807305813E-1,9.669576645E0,9.671508369E0
1.374036646E1,-7.333092391E-2,-1.735482514E-1,9.662393570E0,9.664230229E0
1.374280542E1,-7.811912894E-2,-1.735482514E-1,9.669576645E0,9.671449430E0
1.374524406E1,-6.136043742E-2,-1.998833418E-1,9.676757812E0,9.679016490E0
1.374768349E1,-7.333092391E-2,-1.879128516E-1,9.659998894E0,9.662104703E0
1.375012307E1,-6.854273379E-2,-1.998833418E-1,9.667181015E0,9.669490174E0
1.375256302E1,-6.136043742E-2,-1.567895710E-1,9.664787292E0,9.666253746E0
1.375500245E1,-7.811912894E-2,-1.567895710E-1,9.676757812E0,9.678343212E0
1.375744151E1,-5.896633118E-2,-1.974892616E-1,9.679152489E0,9.681346597E0
1.375988146E1,-8.051322401E-2,-1.687600613E-1,9.671970367E0,9.673777604E0
1.376232094E1,-9.966601431E-2,-1.735482514E-1,9.657605171E0,9.659678564E0
1.376476021E1,-9.966601431E-2,-1.687600613E-1,9.681546211E0,9.683529848E0
1.376720010E1,-6.375452876E-2,-1.974892616E-1,9.686334610E0,9.688557417E0
1.376963948E1,-6.854273379E-2,-1.855187416E-1,9.659998894E0,9.662023284E0
1.377207906E1,-5.896633118E-2,-1.759423912E-1,9.657605171E0,9.659387682E0
1.377451849E1,-7.093682885E-2,-1.807305813E-1,9.674364090E0,9.676312114E0
1.377695766E1,-6.375452876E-2,-1.711541712E-1,9.648029327E0,9.649757940E0
1.377939792E1,-8.051322401E-2,-1.711541712E-1,9.667181015E0,9.669031229E0
1.378183750E1,-7.093682885E-2,-1.735482514E-1,9.686334610E0,9.688148905E0
1.378427641E1,-6.854273379E-2,-1.735482514E-1,9.671970367E0,9.673770097E0
1.378671588E1,-8.530142903E-2,-1.807305813E-1,9.669576645E0,9.671641658E0
1.378915562E1,-9.966601431E-2,-1.855187416E-1,9.679152489E0,9.681443251E0
1.379159562E1,-9.248372167E-2,-1.831246614E-1,9.669576645E0,9.671752704E0
1.379403490E1,-6.136043742E-2,-1.855187416E-1,9.659998894E0,9.661975002E0
1.379647411E1,-8.530142903E-2,-1.639718711E-1,9.664787292E0,9.666554532E0
1.379891432E1,-7.572502643E-2,-1.855187416E-1,9.674364090E0,9.676439016E0
1.380135406E1,-7.811912894E-2,-1.735482514E-1,9.674364090E0,9.676235949E0
1.380379312E1,-6.136043742E-2,-1.759423912E-1,9.679152489E0,9.680945911E0
1.380623240E1,-7.093682885E-2,-1.783364713E-1,9.671970367E0,9.673874442E0
1.380867187E1,-9.727191925E-2,-1.831246614E-1,9.676757812E0,9.678979194E0
1.381111208E1,-6.136043742E-2,-1.711541712E-1,9.648029327E0,9.649742419E0
1.381355166E1,-6.375452876E-2,-1.735482514E-1,9.667181015E0,9.668948878E0
1.381599083E1,-7.333092391E-2,-1.807305813E-1,9.691122055E0,9.693084527E0
1.381843104E1,-6.854273379E-2,-1.783364713E-1,9.676757812E0,9.678643695E0
1.382087062E1,-8.769552410E-2,-1.615777910E-1,9.681546211E0,9.683291534E0
1.382330974E1,-8.769552410E-2,-1.711541712E-1,9.652816772E0,9.654732306E0
1.382574927E1,-6.375452876E-2,-1.687600613E-1,9.671970367E0,9.673652639E0
1.382818891E1,-6.614863127E-2,-1.591836512E-1,9.683939934E0,9.685474057E0
1.383062870E1,-7.093682885E-2,-1.879128516E-1,9.674364090E0,9.676448926E0
1.383306786E1,-8.290731907E-2,-1.735482514E-1,9.679152489E0,9.681063243E0
1.383550703E1,-9.008961916E-2,-1.735482514E-1,9.662393570E0,9.664371921E0
1.383794677E1,-4.699584842E-2,-1.879128516E-1,9.667181015E0,9.669121399E0
1.384038573E1,-8.290731907E-2,-1.927010715E-1,9.664787292E0,9.667063708E0
1.384282443E1,-6.854273379E-2,-1.831246614E-1,9.683939934E0,9.685913761E0
1.384526349E1,-6.614863127E-2,-1.927010715E-1,9.686334610E0,9.688477049E0
1.384770260E1,-7.572502643E-2,-1.687600613E-1,9.667181015E0,9.668950461E0
1.385014208E1,-7.333092391E-2,-1.735482514E-1,9.659998894E0,9.661836008E0
1.385258125E1,-7.093682885E-2,-1.639718711E-1,9.659998894E0,9.661650865E0
1.385502010E1,-8.290731907E-2,-1.831246614E-1,9.659998894E0,9.662090193E0
1.385745917E1,-7.811912894E-2,-1.735482514E-1,9.679152489E0,9.681023422E0
1.385989771E1,-7.811912894E-2,-1.783364713E-1,9.679152489E0,9.681110442E0
1.386233651E1,-6.375452876E-2,-1.855187416E-1,9.669576645E0,9.671566281E0
1.386477588E1,-7.333092391E-2,-1.831246614E-1,9.659998894E0,9.662012766E0
1.386721516E1,-8.051322401E-2,-1.903069317E-1,9.664787292E0,9.666996044E0
1.386965500E1,-9.008961916E-2,-1.927010715E-1,9.650423050E0,9.652767214E0
1.387209427E1,-8.290731907E-2,-1.831246614E-1,9.691122055E0,9.693206639E0
1.387453297E1,-8.051322401E-2,-1.879128516E-1,9.662393570E0,9.664556023E0
1.387697266E1,-7.811912894E-2,-1.639718711E-1,9.683939934E0,9.685643087E0
1.387941219E1,-7.572502643E-2,-1.831246614E-1,9.686334610E0,9.688361425E0
1.388185146E1,-7.333092391E-2,-1.687600613E-1,9.667181015E0,9.668932007E0
1.388429135E1,-9.008961916E-2,-1.879128516E-1,9.664787292E0,9.667033712E0
1.388673120E1,-7.572502643E-2,-1.759423912E-1,9.667181015E0,9.669078487E0
1.388917120E1,-8.290731907E-2,-1.663659811E-1,9.674364090E0,9.676149638E0
1.389161062E1,-8.051322401E-2,-1.950951517E-1,9.679152489E0,9.681453269E0
1.389404937E1,-7.572502643E-2,-1.831246614E-1,9.662393570E0,9.664425406E0
1.389648885E1,-8.530142903E-2,-1.783364713E-1,9.691122055E0,9.693138136E0
1.389892812E1,-8.769552410E-2,-1.950951517E-1,9.662393570E0,9.664760842E0
1.390136693E1,-6.854273379E-2,-1.687600613E-1,9.664787292E0,9.666503581E0
1.390380599E1,-9.487781674E-2,-1.783364713E-1,9.657605171E0,9.659717560E0
1.390624510E1,-6.136043742E-2,-1.927010715E-1,9.664787292E0,9.666902928E0
1.390868458E1,-6.854273379E-2,-1.663659811E-1,9.662393570E0,9.664068773E0
1.391112338E1,-9.966601431E-2,-1.927010715E-1,9.686334610E0,9.688763863E0
1.391356203E1,-7.811912894E-2,-1.903069317E-1,9.674364090E0,9.676551032E0
1.391600193E1,-7.093682885E-2,-1.903069317E-1,9.645635605E0,9.647773577E0
1.391844156E1,-6.854273379E-2,-1.974892616E-1,9.664787292E0,9.667047818E0
1.392088078E1,-6.614863127E-2,-1.615777910E-1,9.669576645E0,9.671152750E0
1.392332021E1,-8.530142903E-2,-1.783364713E-1,9.657605171E0,9.659628247E0
1.392575963E1,-9.008961916E-2,-1.855187416E-1,9.676757812E0,9.678955269E0
1.392819969E1,-7.333092391E-2,-1.783364713E-1,9.655211449E0,9.657136710E0
1.393063916E1,-7.093682885E-2,-1.783364713E-1,9.652816772E0,9.654724624E0
1.393307797E1,-7.572502643E-2,-1.831246614E-1,9.667181015E0,9.669211845E0
1.393551734E1,-7.572502643E-2,-1.543954611E-1,9.662393570E0,9.663923724E0
1.393795635E1,-7.811912894E-2,-1.879128516E-1,9.688728333E0,9.690865314E0
1.394039521E1,-6.614863127E-2,-1.807305813E-1,9.662393570E0,9.664310047E0
1.394283448E1,-9.008961916E-2,-1.831246614E-1,9.662393570E0,9.664548633E0
1.394527396E1,-6.854273379E-2,-1.783364713E-1,9.686334610E0,9.688218628E0
1.394771380E1,-8.051322401E-2,-1.831246614E-1,9.664787292E0,9.666857319E0
1.395015344E1,-5.657223612E-2,-1.855187416E-1,9.655211449E0,9.657159300E0
1.395259292E1,-5.657223612E-2,-1.783364713E-1,9.650423050E0,9.652236495E0
1.395503292E1,-8.051322401E-2,-1.759423912E-1,9.676757812E0,9.678692053E0
1.395747240E1,-6.614863127E-2,-1.855187416E-1,9.659998894E0,9.662006597E0
1.395991130E1,-5.657223612E-2,-1.711541712E-1,9.691122055E0,9.692798402E0
1.396235062E1,-7.572502643E-2,-1.759423912E-1,9.655211449E0,9.657111272E0
1.396478990E1,-9.487781674E-2,-1.998833418E-1,9.662393570E0,9.664926521E0
1.396722979E1,-6.854273379E-2,-1.783364713E-1,9.671970367E0,9.673857183E0
1.396966969E1,-7.333092391E-2,-1.879128516E-1,9.674364090E0,9.676466773E0
1.397210890E1,-7.572502643E-2,-1.687600613E-1,9.683939934E0,9.685706318E0
1.397454880E1,-7.093682885E-2,-1.807305813E-1,9.679152489E0,9.681099549E0
1.397698859E1,-8.769552410E-2,-1.807305813E-1,9.679152489E0,9.681236850E0
1.397942760E1,-6.614863127E-2,-1.807305813E-1,9.676757812E0,9.678671445E0
1.398186641E1,-5.896633118E-2,-1.855187416E-1,9.671970367E0,9.673929141E0
1.398430547E1,-8.051322401E-2,-1.950951517E-1,9.662393570E0,9.664698340E0
1.398674531E1,-7.811912894E-2,-1.807305813E-1,9.674364090E0,9.676367432E0
1.398918458E1,-8.051322401E-2,-1.759423912E-1,9.655211449E0,9.657150005E0
1.399162344E1,-7.572502643E-2,-1.879128516E-1,9.659998894E0,9.662123170E0
1.399406302E1,-7.093682885E-2,-1.615777910E-1,9.671970367E0,9.673580010E0
1.399650198E1,-8.051322401E-2,-1.735482514E-1,9.662393570E0,9.664287396E0
1.399894047E1,-8.051322401E-2,-1.879128516E-1,9.655211449E0,9.657375510E0
1.400137958E1,-7.811912894E-2,-1.663659811E-1,9.667181015E0,9.668928018E0
1.400381880E1,-8.051322401E-2,-1.735482514E-1,9.657605171E0,9.659499936E0
1.400625838E1,-7.572502643E-2,-1.735482514E-1,9.667181015E0,9.669035218E0
1.400869776E1,-6.375452876E-2,-1.759423912E-1,9.667181015E0,9.668992147E0
1.401113698E1,-6.854273379E-2,-1.879128516E-1,9.650423050E0,9.652495760E0
1.401357698E1,-7.333092391E-2,-1.855187416E-1,9.669576645E0,9.671634149E0
1.401601656E1,-6.614863127E-2,-1.903069317E-1,9.671970367E0,9.674068594E0
1.401845547E1,-5.178403854E-2,-1.735482514E-1,9.674364090E0,9.676059173E0
1.402089448E1,-6.854273379E-2,-1.759423912E-1,9.676757812E0,9.678599878E0
1.402333370E1,-8.051322401E-2,-1.663659811E-1,9.664787292E0,9.666554372E0
1.402577359E1,-7.572502643E-2,-1.783364713E-1,9.676757812E0,9.678697223E0
1.402821354E1,-5.657223612E-2,-1.831246614E-1,9.659998894E0,9.661900107E0
1.403065333E1,-8.769552410E-2,-1.663659811E-1,9.679152489E0,9.680979343E0
1.403309338E1,-6.614863127E-2,-2.022774518E-1,9.674364090E0,9.676704623E0
1.403553281E1,-9.008961916E-2,-2.070656717E-1,9.655211449E0,9.657851751E0
1.403797219E1,-6.854273379E-2,-1.927010715E-1,9.674364090E0,9.676525841E0
1.404041172E1,-7.333092391E-2,-1.903069317E-1,9.681546211E0,9.683694088E0
1.404285062E1,-7.333092391E-2,-1.807305813E-1,9.662393570E0,9.664361876E0
1.404529021E1,-6.375452876E-2,-1.831246614E-1,9.659998894E0,9.661944831E0
1.404772979E1,-7.572502643E-2,-1.950951517E-1,9.674364090E0,9.676627354E0
1.405016880E1,-7.572502643E-2,-1.903069317E-1,9.671970367E0,9.674138814E0
1.405260833E1,-6.614863127E-2,-1.591836512E-1,9.662393570E0,9.663931114E0
1.405504740E1,-7.572502643E-2,-1.903069317E-1,9.671970367E0,9.674138814E0
1.405748635E1,-8.051322401E-2,-1.998833418E-1,9.652816772E0,9.655221767E0
1.405992609E1,-8.290731907E-2,-1.879128516E-1,9.659998894E0,9.662182129E0
1.406236604E1,-8.530142903E-2,-1.687600613E-1,9.671970367E0,9.673818640E0
1.406480630E1,-7.572502643E-2,-1.783364713E-1,9.683939934E0,9.685877906E0
1.406724588E1,-9.727191925E-2,-1.735482514E-1,9.683939934E0,9.685983350E0
1.406968521E1,-8.051322401E-2,-1.855187416E-1,9.671970367E0,9.674084472E0
1.407212516E1,-7.811912894E-2,-1.591836512E-1,9.664787292E0,9.666413784E0
1.407456427E1,-6.375452876E-2,-1.927010715E-1,9.679152489E0,9.681280455E0
1.407700338E1,-8.051322401E-2,-1.687600613E-1,9.671970367E0,9.673777604E0
1.407944302E1,-7.333092391E-2,-1.735482514E-1,9.671970367E0,9.673805208E0
1.408188281E1,-7.333092391E-2,-1.807305813E-1,9.655211449E0,9.657181218E0
1.408432292E1,-7.093682885E-2,-1.759423912E-1,9.664787292E0,9.666648911E0
1.408676234E1,-8.051322401E-2,-1.639718711E-1,9.667181015E0,9.668906760E0
1.408920140E1,-7.572502643E-2,-1.711541712E-1,9.664787292E0,9.666599270E0
1.409164130E1,-7.333092391E-2,-1.543954611E-1,9.676757812E0,9.678267259E0
1.409408099E1,-4.699584842E-2,-1.807305813E-1,9.669576645E0,9.671379666E0
1.409652016E1,-6.614863127E-2,-1.783364713E-1,9.659998894E0,9.661871359E0
1.409895943E1,-6.854273379E-2,-1.639718711E-1,9.648029327E0,9.649666045E0
1.410139911E1,-6.375452876E-2,-1.735482514E-1,9.691122055E0,9.692885552E0
1.410383922E1,-5.657223612E-2,-1.807305813E-1,9.688728333E0,9.690578964E0
1.410627870E1,-6.136043742E-2,-1.639718711E-1,9.679152489E0,9.680735756E0
1.410871750E1,-8.290731907E-2,-1.998833418E-1,9.664787292E0,9.667209545E0
1.411115693E1,-8.530142903E-2,-1.711541712E-1,9.683939934E0,9.685827932E0
1.411359614E1,-8.051322401E-2,-1.855187416E-1,9.674364090E0,9.676477672E0
1.411603469E1,-6.854273379E-2,-1.735482514E-1,9.667181015E0,9.668981636E0
1.411847370E1,-8.530142903E-2,-1.783364713E-1,9.671970367E0,9.673990439E0
1.412091297E1,-7.333092391E-2,-1.759423912E-1,9.674364090E0,9.676241713E0
1.412335271E1,-9.487781674E-2,-1.735482514E-1,9.662393570E0,9.664417742E0
1.412579172E1,-6.854273379E-2,-1.759423912E-1,9.669576645E0,9.671420078E0
1.412823021E1,-7.333092391E-2,-1.974892616E-1,9.681546211E0,9.683837900E0
1.413066990E1,-8.051322401E-2,-1.903069317E-1,9.676757812E0,9.678963832E0
1.413310937E1,-9.008961916E-2,-1.639718711E-1,9.681546211E0,9.683353756E0
1.413554849E1,-7.093682885E-2,-1.831246614E-1,9.664787292E0,9.666782303E0
1.413798812E1,-7.093682885E-2,-1.520013809E-1,9.681546211E0,9.682999199E0
1.414042750E1,-7.333092391E-2,-1.903069317E-1,9.671970367E0,9.674120370E0
1.414286724E1,-8.290731907E-2,-1.735482514E-1,9.683939934E0,9.685849744E0
1.414530682E1,-5.896633118E-2,-1.879128516E-1,9.664787292E0,9.666793764E0
1.414774620E1,-6.136043742E-2,-1.974892616E-1,9.659998894E0,9.662212259E0
1.415018604E1,-7.093682885E-2,-1.903069317E-1,9.688728333E0,9.690856797E0
1.415262547E1,-6.136043742E-2,-1.855187416E-1,9.693517685E0,9.695486961E0
1.415506490E1,-7.811912894E-2,-1.783364713E-1,9.686334610E0,9.688291112E0
1.415750463E1,-7.572502643E-2,-1.663659811E-1,9.667181015E0,9.668908971E0
1.415994443E1,-9.248372167E-2,-1.831246614E-1,9.671970367E0,9.674145888E0
1.416238443E1,-6.614863127E-2,-1.807305813E-1,9.659998894E0,9.661915846E0
1.416482344E1,-7.811912894E-2,-1.831246614E-1,9.669576645E0,9.671626013E0
1.416726198E1,-7.572502643E-2,-1.759423912E-1,9.664787292E0,9.666685234E0
1.416970167E1,-7.572502643E-2,-1.831246614E-1,9.671970367E0,9.674000192E0
1.417214094E1,-7.572502643E-2,-2.046715319E-1,9.667181015E0,9.669643918E0
1.417457990E1,-8.051322401E-2,-1.735482514E-1,9.650423050E0,9.652319225E0
1.417701969E1,-5.896633118E-2,-1.879128516E-1,9.662393570E0,9.664400538E0
1.417945953E1,-7.093682885E-2,-1.711541712E-1,9.655211449E0,9.656988863E0
1.418189958E1,-8.769552410E-2,-1.998833418E-1,9.655211449E0,9.657678395E0
1.418433937E1,-7.572502643E-2,-1.615777910E-1,9.669576645E0,9.671222992E0
1.418677890E1,-6.614863127E-2,-1.831246614E-1,9.657605171E0,9.659567688E0
1.418921890E1,-8.051322401E-2,-1.735482514E-1,9.686334610E0,9.688223756E0
1.419165875E1,-7.811912894E-2,-1.831246614E-1,9.676757812E0,9.678805660E0
1.419409859E1,-8.290731907E-2,-1.950951517E-1,9.671970367E0,9.674293077E0
1.419653875E1,-7.811912894E-2,-1.807305813E-1,9.659998894E0,9.662005215E0
1.419897890E1,-7.333092391E-2,-1.879128516E-1,9.676757812E0,9.678859976E0
1.420141937E1,-9.008961916E-2,-1.950951517E-1,9.648029327E0,9.650422175E0
1.420385890E1,-7.811912894E-2,-1.831246614E-1,9.671970367E0,9.674019228E0
1.420629755E1,-7.572502643E-2,-1.711541712E-1,9.645635605E0,9.647451179E0
1.420873698E1,-8.051322401E-2,-1.663659811E-1,9.683939934E0,9.685703519E0
1.421117630E1,-8.051322401E-2,-1.879128516E-1,9.667181015E0,9.669342397E0
1.421361526E1,-7.572502643E-2,-1.711541712E-1,9.686334610E0,9.688142557E0
1.421605479E1,-9.727191925E-2,-1.615777910E-1,9.674364090E0,9.676202238E0
1.421849474E1,-8.290731907E-2,-1.687600613E-1,9.664787292E0,9.666616109E0
1.422093526E1,-8.051322401E-2,-1.855187416E-1,9.669576645E0,9.671691273E0
1.422337510E1,-9.487781674E-2,-1.807305813E-1,9.681546211E0,9.683697764E0
1.422581437E1,-8.530142903E-2,-1.783364713E-1,9.671970367E0,9.673990439E0
1.422825484E1,-7.333092391E-2,-1.950951517E-1,9.650423050E0,9.652673442E0
1.423069484E1,-5.657223612E-2,-1.950951517E-1,9.664787292E0,9.666921741E0
1.423313443E1,-7.333092391E-2,-1.783364713E-1,9.683939934E0,9.685859485E0
1.423557469E1,-8.051322401E-2,-1.879128516E-1,9.662393570E0,9.664556023E0
1.423801474E1,-6.854273379E-2,-1.950951517E-1,9.657605171E0,9.659818728E0
1.424045495E1,-6.136043742E-2,-1.735482514E-1,9.674364090E0,9.676115163E0
1.424289500E1,-6.854273379E-2,-1.950951517E-1,9.648029327E0,9.650245081E0
1.424533427E1,-7.093682885E-2,-1.927010715E-1,9.662393570E0,9.664575275E0
1.424777411E1,-7.811912894E-2,-1.879128516E-1,9.683939934E0,9.686077972E0
1.425021333E1,-7.093682885E-2,-1.950951517E-1,9.686334610E0,9.688558837E0
1.425265161E1,-6.136043742E-2,-1.687600613E-1,9.671970367E0,9.673637157E0
1.425509036E1,-6.136043742E-2,-1.927010715E-1,9.676757812E0,9.678870831E0
1.425752969E1,-7.093682885E-2,-1.807305813E-1,9.676757812E0,9.678705354E0
1.425996990E1,-9.008961916E-2,-1.735482514E-1,9.655211449E0,9.657191271E0
1.426240995E1,-7.811912894E-2,-1.831246614E-1,9.671970367E0,9.674019228E0
1.426484932E1,-7.333092391E-2,-1.735482514E-1,9.674364090E0,9.676198477E0
1.426728917E1,-8.290731907E-2,-1.903069317E-1,9.676757812E0,9.678984043E0
1.426972880E1,-7.811912894E-2,-1.879128516E-1,9.691122055E0,9.693258509E0
1.427216797E1,-8.530142903E-2,-1.879128516E-1,9.655211449E0,9.657416616E0
1.427460708E1,-9.248372167E-2,-1.903069317E-1,9.657605171E0,9.659922754E0
1.427704646E1,-5.896633118E-2,-1.831246614E-1,9.657605171E0,9.659521174E0
1.427948677E1,-5.178403854E-2,-1.759423912E-1,9.662393570E0,9.664134044E0
1.428192666E1,-5.896633118E-2,-1.759423912E-1,9.657605171E0,9.659387682E0
1.428436609E1,-5.178403854E-2,-1.711541712E-1,9.662393570E0,9.664048056E0
1.428680620E1,-7.572502643E-2,-1.639718711E-1,9.667181015E0,9.668868074E0
1.428924557E1,-6.375452876E-2,-1.687600613E-1,9.676757812E0,9.678439252E0
1.429168427E1,-6.614863127E-2,-1.950951517E-1,9.664787292E0,9.666982527E0
1.429412333E1,-8.530142903E-2,-1.831246614E-1,9.652816772E0,9.654930482E0
1.429656245E1,-7.333092391E-2,-1.927010715E-1,9.650423050E0,9.652625351E0
1.429900245E1,-5.178403854E-2,-1.639718711E-1,9.659998894E0,9.661529226E0
1.430144234E1,-9.487781674E-2,-1.783364713E-1,9.662393570E0,9.664504912E0
1.430388187E1,-8.051322401E-2,-1.974892616E-1,9.664787292E0,9.667140104E0
1.430632203E1,-6.854273379E-2,-1.807305813E-1,9.655211449E0,9.657146047E0
1.430876120E1,-8.051322401E-2,-1.783364713E-1,9.674364090E0,9.676342637E0
1.431120010E1,-8.769552410E-2,-1.783364713E-1,9.681546211E0,9.683585671E0
1.431363984E1,-8.290731907E-2,-2.046715319E-1,9.648029327E0,9.650556148E0
1.431607937E1,-6.136043742E-2,-1.927010715E-1,9.650423050E0,9.652541834E0
1.431851885E1,-7.572502643E-2,-1.663659811E-1,9.659998894E0,9.661728135E0
1.432095792E1,-4.460174590E-2,-1.831246614E-1,9.676757812E0,9.678593168E0
1.432339666E1,-8.290731907E-2,-1.783364713E-1,9.657605171E0,9.659607402E0
1.432583646E1,-7.572502643E-2,-1.998833418E-1,9.652816772E0,9.655183026E0
1.432827594E1,-5.178403854E-2,-1.543954611E-1,9.667181015E0,9.668552545E0
1.433071495E1,-6.136043742E-2,-1.807305813E-1,9.671970367E0,9.673853391E0
1.433315453E1,-6.375452876E-2,-1.950951517E-1,9.667181015E0,9.669359624E0
1.433559417E1,-7.093682885E-2,-1.735482514E-1,9.669576645E0,9.671394084E0
1.433803432E1,-9.727191925E-2,-1.783364713E-1,9.671970367E0,9.674103396E0
1.434047422E1,-4.938993603E-2,-1.783364713E-1,9.662393570E0,9.664165394E0
1.434291380E1,-6.614863127E-2,-1.735482514E-1,9.645635605E0,9.647423535E0
1.434535422E1,-6.614863127E-2,-1.639718711E-1,9.683939934E0,9.685553937E0
1.434779422E1,-6.136043742E-2,-1.711541712E-1,9.669576645E0,9.671285920E0
1.435023338E1,-7.093682885E-2,-1.998833418E-1,9.676757812E0,9.679081937E0
1.435267260E1,-9.727191925E-2,-1.903069317E-1,9.683939934E0,9.686298116E0
1.435511208E1,-7.811912894E-2,-1.807305813E-1,9.674364090E0,9.676367432E0
1.435755224E1,-6.854273379E-2,-1.759423912E-1,9.681546211E0,9.683387366E0
1.435999224E1,-7.333092391E-2,-1.831246614E-1,9.671970367E0,9.673981748E0
1.436243182E1,-6.614863127E-2,-1.831246614E-1,9.674364090E0,9.676323208E0
1.436487198E1,-6.854273379E-2,-1.687600613E-1,9.676757812E0,9.678471978E0
1.436731166E1,-7.572502643E-2,-1.615777910E-1,9.681546211E0,9.683190523E0
1.436975052E1,-6.854273379E-2,-1.855187416E-1,9.662393570E0,9.664417458E0
1.437218990E1,-6.375452876E-2,-1.520013809E-1,9.671970367E0,9.673374791E0
1.437462953E1,-7.811912894E-2,-1.591836512E-1,9.669576645E0,9.671202331E0
1.437706948E1,-8.530142903E-2,-1.711541712E-1,9.676757812E0,9.678647212E0
1.437950885E1,-5.896633118E-2,-1.735482514E-1,9.671970367E0,9.673706984E0
1.438194776E1,-7.333092391E-2,-1.567895710E-1,9.664787292E0,9.666337145E0
1.438438797E1,-7.333092391E-2,-1.639718711E-1,9.659998894E0,9.661668739E0
1.438682792E1,-5.657223612E-2,-1.831246614E-1,9.669576645E0,9.671475976E0
1.438926755E1,-8.290731907E-2,-1.831246614E-1,9.667181015E0,9.669270761E0
1.439170740E1,-5.178403854E-2,-1.950951517E-1,9.659998894E0,9.662107551E0
1.439414640E1,-7.572502643E-2,-1.855187416E-1,9.650423050E0,9.652503122E0
1.439658562E1,-8.051322401E-2,-1.855187416E-1,9.676757812E0,9.678870871E0
1.439902490E1,-5.657223612E-2,-1.879128516E-1,9.667181015E0,9.669172686E0
1.440146375E1,-6.136043742E-2,-1.807305813E-1,9.659998894E0,9.661884251E0
1.440390385E1,-6.614863127E-2,-1.783364713E-1,9.688728333E0,9.690595247E0
1.440634349E1,-6.854273379E-2,-1.711541712E-1,9.657605171E0,9.659364860E0
1.440878234E1,-7.333092391E-2,-1.687600613E-1,9.667181015E0,9.668932007E0
1.441122156E1,-6.854273379E-2,-1.903069317E-1,9.679152489E0,9.681265813E0
1.441366083E1,-7.093682885E-2,-2.022774518E-1,9.648029327E0,9.650410256E0
1.441610068E1,-8.051322401E-2,-1.927010715E-1,9.657605171E0,9.659863028E0
1.441854026E1,-6.375452876E-2,-1.903069317E-1,9.669576645E0,9.671659313E0
1.442097969E1,-4.938993603E-2,-1.759423912E-1,9.650423050E0,9.652153135E0
1.442341969E1,-7.333092391E-2,-1.783364713E-1,9.645635605E0,9.647562777E0
1.442585911E1,-8.530142903E-2,-1.663659811E-1,9.671970367E0,9.673777171E0
1.442829812E1,-7.333092391E-2,-2.118538618E-1,9.691122055E0,9.693714777E0
1.443073745E1,-9.966601431E-2,-1.831246614E-1,9.664787292E0,9.667035811E0
1.443317719E1,-8.290731907E-2,-1.759423912E-1,9.671970367E0,9.673925787E0
1.443561750E1,-7.572502643E-2,-1.759423912E-1,9.657605171E0,9.659504524E0
1.443805724E1,-6.375452876E-2,-1.783364713E-1,9.669576645E0,9.671431178E0
1.444049646E1,-8.530142903E-2,-1.903069317E-1,9.679152489E0,9.681398967E0
1.444293641E1,-7.572502643E-2,-1.759423912E-1,9.662393570E0,9.664291982E0
1.444537588E1,-6.375452876E-2,-1.903069317E-1,9.667181015E0,9.669264199E0
1.444781516E1,-7.811912894E-2,-1.974892616E-1,9.683939934E0,9.686268489E0
1.445025474E1,-7.811912894E-2,-1.831246614E-1,9.691122055E0,9.693166868E0
1.445269463E1,-7.572502643E-2,-1.759423912E-1,9.655211449E0,9.657111272E0
1.445513495E1,-8.290731907E-2,-1.759423912E-1,9.667181015E0,9.669137403E0
1.445757427E1,-6.614863127E-2,-1.687600613E-1,9.674364090E0,9.676062016E0
1.446001333E1,-6.614863127E-2,-1.711541712E-1,9.671970367E0,9.673710776E0
1.446245354E1,-6.136043742E-2,-1.735482514E-1,9.686334610E0,9.688083519E0
1.446489328E1,-8.051322401E-2,-1.831246614E-1,9.688728333E0,9.690793245E0
1.446733276E1,-6.854273379E-2,-1.687600613E-1,9.662393570E0,9.664110283E0
1.446977281E1,-8.530142903E-2,-1.879128516E-1,9.662393570E0,9.664597098E0
1.447221260E1,-9.487781674E-2,-1.783364713E-1,9.676757812E0,9.678866021E0
1.447465286E1,-8.290731907E-2,-1.711541712E-1,9.664787292E0,9.666658201E0
1.447709292E1,-5.178403854E-2,-1.711541712E-1,9.671970367E0,9.673623216E0
1.447953250E1,-6.854273379E-2,-1.759423912E-1,9.683939934E0,9.685780633E0
1.448197240E1,-7.811912894E-2,-1.974892616E-1,9.652816772E0,9.655152834E0
1.448441161E1,-9.727191925E-2,-1.831246614E-1,9.662393570E0,9.664618253E0
