"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.433682100E1,-9.248372167E-2,-2.860709131E-1,9.686334610E0,9.690999328E0
1.433926011E1,-9.966601431E-2,-2.669181228E-1,9.695911407E0,9.700096733E0
1.434170016E1,-7.811912894E-2,-2.525535226E-1,9.724639893E0,9.728232466E0
1.434413985E1,-6.136043742E-2,-2.812827229E-1,9.695911407E0,9.700184694E0
1.434657886E1,-6.854273379E-2,-2.788886130E-1,9.688728333E0,9.692983734E0
1.434901798E1,-8.290731907E-2,-2.836768031E-1,9.683939934E0,9.688448730E0
1.435145714E1,-6.854273379E-2,-2.669181228E-1,9.671970367E0,9.675895523E0
1.435389725E1,-5.178403854E-2,-2.693122029E-1,9.671970367E0,9.675857659E0
1.435633694E1,-7.093682885E-2,-3.004355133E-1,9.698305130E0,9.703216782E0
1.435877621E1,-6.136043742E-2,-3.291646838E-1,9.724639893E0,9.730402640E0
1.436121641E1,-8.051322401E-2,-3.076177835E-1,9.664787292E0,9.670016778E0
1.436365595E1,-1.092424095E-1,-3.435292840E-1,9.667181015E0,9.673899682E0
1.436609516E1,-9.487781674E-2,-3.507115841E-1,9.703093529E0,9.709893122E0
1.436853454E1,-9.727191925E-2,-3.602879643E-1,9.705487251E0,9.712659370E0
1.437097386E1,-9.008961916E-2,-3.602879643E-1,9.736610413E0,9.743690568E0
1.437341386E1,-9.248372167E-2,-3.818348646E-1,9.671970367E0,9.679946379E0
1.437585344E1,-9.248372167E-2,-3.578938842E-1,9.659998894E0,9.667068837E0
1.437829251E1,-8.769552410E-2,-3.483174741E-1,9.657605171E0,9.664282343E0
1.438073246E1,-8.769552410E-2,-3.674702644E-1,9.664787292E0,9.672168232E0
1.438317235E1,-8.051322401E-2,-3.459233642E-1,9.650423050E0,9.656956580E0
1.438561194E1,-9.248372167E-2,-3.363469839E-1,9.657605171E0,9.663902947E0
1.438805173E1,-7.811912894E-2,-3.148000836E-1,9.609723091E0,9.615195244E0
1.439049141E1,-7.333092391E-2,-3.195883036E-1,9.650423050E0,9.655991878E0
1.439293167E1,-6.375452876E-2,-3.411351740E-1,9.655211449E0,9.661446370E0
1.439537121E1,-7.572502643E-2,-3.411351740E-1,9.652816772E0,9.659139668E0
1.439781027E1,-6.375452876E-2,-3.578938842E-1,9.643239975E0,9.650089631E0
1.440025032E1,-7.333092391E-2,-3.674702644E-1,9.674364090E0,9.681618272E0
1.440268996E1,-7.093682885E-2,-3.914112449E-1,9.664787292E0,9.672969979E0
1.440512938E1,-5.896633118E-2,-3.842289448E-1,9.695911407E0,9.703700682E0
1.440756897E1,-5.178403854E-2,-3.770466447E-1,9.695911407E0,9.703377957E0
1.441000871E1,-5.178403854E-2,-3.698643744E-1,9.688728333E0,9.695923780E0
1.441244902E1,-5.417813361E-2,-3.650761843E-1,9.703093529E0,9.710110191E0
1.441488839E1,-5.417813361E-2,-3.578938842E-1,9.688728333E0,9.695487610E0
1.441732735E1,-7.333092391E-2,-3.291646838E-1,9.633664131E0,9.639564897E0
1.441976766E1,-9.966601431E-2,-3.339528739E-1,9.645635605E0,9.651929551E0
1.442220787E1,-1.020601094E-1,-3.171941936E-1,9.643239975E0,9.648995058E0
1.442464730E1,-1.236070022E-1,-2.956473231E-1,9.643239975E0,9.648562755E0
1.442708714E1,-9.727191925E-2,-3.052237034E-1,9.619298935E0,9.624631699E0
1.442952761E1,-9.966601431E-2,-2.884650230E-1,9.633664131E0,9.638497288E0
1.443196834E1,-1.188188046E-1,-2.980414033E-1,9.621694565E0,9.627042790E0
1.443440844E1,-9.727191925E-2,-2.908591032E-1,9.633664131E0,9.638544778E0
1.443684787E1,-9.727191925E-2,-2.956473231E-1,9.650423050E0,9.655440653E0
1.443928777E1,-9.487781674E-2,-2.908591032E-1,9.640846252E0,9.645699419E0
1.444172725E1,-7.333092391E-2,-3.052237034E-1,9.669576645E0,9.674670611E0
1.444416626E1,-9.248372167E-2,-3.052237034E-1,9.712669373E0,9.717904151E0
1.444660574E1,-9.248372167E-2,-2.788886130E-1,9.743793488E0,9.748222588E0
1.444904532E1,-9.248372167E-2,-2.741004229E-1,9.722246170E0,9.726548970E0
1.445148553E1,-7.811912894E-2,-2.549476326E-1,9.712669373E0,9.716328897E0
1.445392532E1,-8.051322401E-2,-2.477653325E-1,9.683939934E0,9.687443558E0
1.445636470E1,-7.811912894E-2,-2.429771274E-1,9.643239975E0,9.646616904E0
1.445880470E1,-8.051322401E-2,-2.310066223E-1,9.628876686E0,9.631983839E0
1.446124376E1,-9.008961916E-2,-2.357948273E-1,9.633664131E0,9.636970475E0
1.446368277E1,-9.966601431E-2,-2.022774518E-1,9.628876686E0,9.631516792E0
1.446612251E1,-1.020601094E-1,-2.190361321E-1,9.638452530E0,9.641481228E0
1.446856225E1,-1.188188046E-1,-2.286125422E-1,9.667181015E0,9.670613754E0
1.447100246E1,-1.260011047E-1,-2.094597518E-1,9.657605171E0,9.660698076E0
1.447344235E1,-1.307892948E-1,-2.334007472E-1,9.683939934E0,9.687635129E0
1.447588152E1,-1.236070022E-1,-2.094597518E-1,9.688728333E0,9.691780475E0
1.447832147E1,-1.260011047E-1,-2.238243222E-1,9.681546211E0,9.684952795E0
1.448076121E1,-1.236070022E-1,-2.142479420E-1,9.671970367E0,9.675132643E0
1.448320042E1,-1.212129071E-1,-2.142479420E-1,9.681546211E0,9.684675100E0
1.448563980E1,-1.260011047E-1,-1.927010715E-1,9.691122055E0,9.693856646E0
1.448807923E1,-1.092424095E-1,-1.998833418E-1,9.698305130E0,9.700979829E0
1.449051944E1,-1.236070022E-1,-1.855187416E-1,9.650423050E0,9.652997510E0
1.449295923E1,-1.188188046E-1,-1.687600613E-1,9.671970367E0,9.674172247E0
1.449539855E1,-1.236070022E-1,-1.711541712E-1,9.650423050E0,9.652732125E0
1.449783881E1,-1.188188046E-1,-1.639718711E-1,9.640846252E0,9.642972630E0
1.450027855E1,-1.140306070E-1,-1.615777910E-1,9.624088287E0,9.626119972E0
1.450271772E1,-1.331833899E-1,-1.687600613E-1,9.633664131E0,9.636062597E0
1.450515746E1,-1.260011047E-1,-1.759423912E-1,9.638452530E0,9.640881660E0
1.450759709E1,-1.164247096E-1,-1.687600613E-1,9.652816772E0,9.654993854E0
1.451003704E1,-1.331833899E-1,-1.639718711E-1,9.681546211E0,9.683850558E0
1.451247647E1,-1.260011047E-1,-1.950951517E-1,9.722246170E0,9.725019742E0
1.451491558E1,-1.260011047E-1,-1.974892616E-1,9.750975609E0,9.753789192E0
1.451735579E1,-1.164247096E-1,-1.950951517E-1,9.729428291E0,9.732080544E0
1.451979537E1,-1.260011047E-1,-2.046715319E-1,9.722246170E0,9.725216569E0
1.452223417E1,-1.212129071E-1,-1.879128516E-1,9.710275650E0,9.712850097E0
1.452467365E1,-1.499420851E-1,-1.735482514E-1,9.698305130E0,9.701016649E0
1.452711339E1,-1.236070022E-1,-1.950951517E-1,9.693517685E0,9.696268660E0
1.452955329E1,-1.355774999E-1,-1.759423912E-1,9.686334610E0,9.688881007E0
1.453199251E1,-1.379715949E-1,-1.831246614E-1,9.645635605E0,9.648360328E0
1.453443115E1,-1.260011047E-1,-1.735482514E-1,9.636057854E0,9.638444181E0
1.453687063E1,-1.044542119E-1,-1.831246614E-1,9.633664131E0,9.635970627E0
1.453931001E1,-1.212129071E-1,-1.855187416E-1,9.640846252E0,9.643392880E0
1.454174928E1,-1.188188046E-1,-1.950951517E-1,9.669576645E0,9.672274423E0
1.454418886E1,-9.727191925E-2,-2.022774518E-1,9.698305130E0,9.700902040E0
1.454662845E1,-8.051322401E-2,-2.214302421E-1,9.758156776E0,9.761000840E0
1.454906860E1,-1.020601094E-1,-2.214302421E-1,9.774916649E0,9.777957001E0
1.455150819E1,-6.136043742E-2,-2.214302421E-1,9.760551453E0,9.763255662E0
1.455394740E1,-8.530142903E-2,-2.334007472E-1,9.760551453E0,9.763714298E0
1.455638725E1,-7.572502643E-2,-2.381889224E-1,9.739004135E0,9.742210724E0
1.455882636E1,-6.614863127E-2,-2.238243222E-1,9.695911407E0,9.698720070E0
1.456126548E1,-9.008961916E-2,-2.142479420E-1,9.679152489E0,9.681942533E0
1.456370537E1,-9.727191925E-2,-2.142479420E-1,9.669576645E0,9.672439015E0
1.456614496E1,-7.811912894E-2,-2.334007472E-1,9.659998894E0,9.663133919E0
1.456858464E1,-6.614863127E-2,-2.238243222E-1,9.659998894E0,9.662817995E0
1.457102376E1,-9.008961916E-2,-2.094597518E-1,9.669576645E0,9.672264576E0
1.457346266E1,-9.248372167E-2,-2.453712225E-1,9.640846252E0,9.644411684E0
1.457590298E1,-9.487781674E-2,-2.477653325E-1,9.659998894E0,9.663641554E0
1.457834277E1,-9.248372167E-2,-2.501594424E-1,9.674364090E0,9.678039757E0
1.458078209E1,-8.530142903E-2,-2.525535226E-1,9.712669373E0,9.716326773E0
1.458322209E1,-7.811912894E-2,-2.501594424E-1,9.719852448E0,9.723384902E0
1.458566194E1,-7.811912894E-2,-2.645240426E-1,9.719852448E0,9.723765072E0
1.458810188E1,-6.375452876E-2,-2.669181228E-1,9.750975609E0,9.754836505E0
1.459054188E1,-7.572502643E-2,-2.669181228E-1,9.717457771E0,9.721417854E0
1.459298167E1,-6.854273379E-2,-2.860709131E-1,9.717457771E0,9.721909288E0
1.459542178E1,-6.854273379E-2,-2.932532132E-1,9.700698853E0,9.705372418E0
1.459786131E1,-7.333092391E-2,-2.908591032E-1,9.676757812E0,9.681405797E0
1.460030058E1,-5.178403854E-2,-2.836768031E-1,9.669576645E0,9.673875470E0
1.460274016E1,-6.614863127E-2,-2.860709131E-1,9.643239975E0,9.647709025E0
1.460517964E1,-5.417813361E-2,-2.788886130E-1,9.650423050E0,9.654604040E0
1.460761980E1,-4.938993603E-2,-2.884650230E-1,9.638452530E0,9.642894721E0
1.461005923E1,-8.530142903E-2,-2.980414033E-1,9.657605171E0,9.662579503E0
1.461249824E1,-7.093682885E-2,-3.028295934E-1,9.645635605E0,9.650648891E0
1.461493834E1,-8.769552410E-2,-3.148000836E-1,9.681546211E0,9.687059752E0
1.461737798E1,-5.417813361E-2,-2.980414033E-1,9.681546211E0,9.686284168E0
1.461981714E1,-1.020601094E-1,-2.932532132E-1,9.679152489E0,9.684131691E0
1.462225683E1,-9.248372167E-2,-3.100118935E-1,9.707880974E0,9.713269975E0
1.462469641E1,-1.116365045E-1,-2.932532132E-1,9.717457771E0,9.722522599E0
1.462713667E1,-9.966601431E-2,-3.028295934E-1,9.693517685E0,9.698758899E0
1.462957673E1,-1.044542119E-1,-2.932532132E-1,9.705487251E0,9.710478408E0
1.463201615E1,-8.530142903E-2,-2.980414033E-1,9.705487251E0,9.710437055E0
1.463445647E1,-1.164247096E-1,-2.741004229E-1,9.662393570E0,9.666981703E0
1.463689652E1,-9.248372167E-2,-2.788886130E-1,9.664787292E0,9.669252583E0
1.463933605E1,-9.008961916E-2,-2.717063129E-1,9.638452530E0,9.642702299E0
1.464177574E1,-9.966601431E-2,-2.573417425E-1,9.636057854E0,9.640008768E0
1.464421563E1,-8.290731907E-2,-2.741004229E-1,9.636057854E0,9.640312009E0
1.464665558E1,-8.530142903E-2,-2.717063129E-1,9.667181015E0,9.671374744E0
1.464909475E1,-1.260011047E-1,-2.788886130E-1,9.652816772E0,9.657666736E0
1.465153397E1,-1.212129071E-1,-2.860709131E-1,9.655211449E0,9.660208965E0
1.465397428E1,-1.092424095E-1,-2.764945030E-1,9.679152489E0,9.683717056E0
1.465641397E1,-1.020601094E-1,-2.764945030E-1,9.698305130E0,9.702782481E0
1.465885308E1,-1.116365045E-1,-2.980414033E-1,9.707880974E0,9.713096540E0
1.466129313E1,-9.966601431E-2,-3.004355133E-1,9.717457771E0,9.722611807E0
1.466373313E1,-1.212129071E-1,-2.788886130E-1,9.695911407E0,9.700678814E0
1.466617350E1,-1.236070022E-1,-2.788886130E-1,9.705487251E0,9.710280137E0
1.466861339E1,-1.403656900E-1,-2.860709131E-1,9.676757812E0,9.682002936E0
1.467105272E1,-1.355774999E-1,-2.645240426E-1,9.659998894E0,9.664571012E0
1.467349272E1,-1.427597851E-1,-2.573417425E-1,9.650423050E0,9.654909123E0
1.467593188E1,-1.092424095E-1,-2.477653325E-1,9.621694565E0,9.625504032E0
1.467837074E1,-1.212129071E-1,-2.693122029E-1,9.638452530E0,9.642976138E0
1.468081011E1,-1.307892948E-1,-2.501594424E-1,9.626482010E0,9.630619994E0
1.468324923E1,-1.331833899E-1,-2.477653325E-1,9.616905212E0,9.621018207E0
1.468568917E1,-1.260011047E-1,-2.573417425E-1,9.640846252E0,9.645103292E0
1.468812917E1,-1.427597851E-1,-2.501594424E-1,9.662393570E0,9.666685554E0
1.469056834E1,-1.236070022E-1,-2.262184322E-1,9.681546211E0,9.684977569E0
1.469300824E1,-1.379715949E-1,-2.405830324E-1,9.712669373E0,9.716628155E0
1.469544782E1,-1.212129071E-1,-2.262184322E-1,9.727034569E0,9.730419767E0
1.469788694E1,-1.307892948E-1,-2.501594424E-1,9.729428291E0,9.733522510E0
1.470032667E1,-1.188188046E-1,-2.501594424E-1,9.731822014E0,9.735761776E0
1.470276641E1,-1.164247096E-1,-2.549476326E-1,9.693517685E0,9.697568670E0
1.470520631E1,-1.140306070E-1,-2.381889224E-1,9.674364090E0,9.677967632E0
1.470764553E1,-1.020601094E-1,-2.094597518E-1,9.650423050E0,9.653235452E0
1.471008454E1,-1.044542119E-1,-2.334007472E-1,9.628876686E0,9.632271426E0
1.471252449E1,-1.140306070E-1,-2.310066223E-1,9.650423050E0,9.653860993E0
1.471496386E1,-1.068483144E-1,-2.070656717E-1,9.650423050E0,9.653235613E0
1.471740266E1,-1.188188046E-1,-2.166420519E-1,9.652816772E0,9.655978631E0
1.471984173E1,-1.164247096E-1,-2.094597518E-1,9.643239975E0,9.646217151E0
1.472228115E1,-1.260011047E-1,-2.142479420E-1,9.655211449E0,9.658410148E0
1.472472110E1,-1.092424095E-1,-1.998833418E-1,9.662393570E0,9.665078207E0
1.472716037E1,-1.260011047E-1,-2.142479420E-1,9.700698853E0,9.703882557E0
1.472959907E1,-1.044542119E-1,-2.453712225E-1,9.719852448E0,9.723510134E0
1.473203850E1,-1.092424095E-1,-2.238243222E-1,9.729428291E0,9.732615584E0
1.473447766E1,-8.769552410E-2,-2.310066223E-1,9.734215736E0,9.737351312E0
1.473691647E1,-1.068483144E-1,-2.070656717E-1,9.719852448E0,9.722644926E0
1.473935558E1,-9.487781674E-2,-2.022774518E-1,9.703093529E0,9.705665459E0
1.474179501E1,-8.769552410E-2,-2.070656717E-1,9.691122055E0,9.693730623E0
1.474423480E1,-7.093682885E-2,-2.118538618E-1,9.669576645E0,9.672157287E0
1.474667371E1,-8.290731907E-2,-2.046715319E-1,9.645635605E0,9.648163052E0
1.474911230E1,-6.854273379E-2,-2.262184322E-1,9.619298935E0,9.622202704E0
1.475155194E1,-8.051322401E-2,-2.142479420E-1,9.650423050E0,9.653136775E0
1.475399141E1,-6.614863127E-2,-2.094597518E-1,9.655211449E0,9.657709726E0
1.475643058E1,-6.136043742E-2,-2.310066223E-1,9.676757812E0,9.679709238E0
1.475886996E1,-6.614863127E-2,-2.190361321E-1,9.676757812E0,9.679462497E0
1.476130912E1,-5.657223612E-2,-2.238243222E-1,9.693517685E0,9.696266439E0
1.476374845E1,-7.811912894E-2,-2.238243222E-1,9.729428291E0,9.732316004E0
1.476618766E1,-8.769552410E-2,-2.357948273E-1,9.746187210E0,9.749433565E0
1.476862678E1,-8.769552410E-2,-2.357948273E-1,9.731822014E0,9.735073159E0
1.477106709E1,-7.811912894E-2,-2.501594424E-1,9.710275650E0,9.713811587E0
1.477350730E1,-8.290731907E-2,-2.669181228E-1,9.724639893E0,9.728655608E0
1.477594694E1,-7.093682885E-2,-2.597358227E-1,9.717457771E0,9.721187184E0
1.477838662E1,-8.051322401E-2,-2.453712225E-1,9.671970367E0,9.675417314E0
1.478082610E1,-8.051322401E-2,-2.525535226E-1,9.640846252E0,9.644489729E0
1.478326584E1,-7.333092391E-2,-2.573417425E-1,9.619298935E0,9.623020014E0
1.478570506E1,-9.727191925E-2,-2.405830324E-1,9.609723091E0,9.613226301E0
1.478814397E1,-7.093682885E-2,-2.525535226E-1,9.624088287E0,9.627662784E0
1.479058381E1,-8.290731907E-2,-2.669181228E-1,9.626482010E0,9.630538655E0
1.479302339E1,-5.657223612E-2,-2.669181228E-1,9.683939934E0,9.687782943E0
1.479546282E1,-5.178403854E-2,-2.573417425E-1,9.695911407E0,9.699464129E0
1.479790292E1,-5.417813361E-2,-2.501594424E-1,9.722246170E0,9.725614922E0
1.480034251E1,-7.093682885E-2,-2.621299326E-1,9.739004135E0,9.742789420E0
1.480278214E1,-6.375452876E-2,-2.645240426E-1,9.739004135E0,9.742804481E0
1.480522121E1,-6.136043742E-2,-2.836768031E-1,9.765338898E0,9.769651039E0
1.480766001E1,-7.333092391E-2,-2.717063129E-1,9.731822014E0,9.735890378E0
1.481010001E1,-6.136043742E-2,-2.741004229E-1,9.707880974E0,9.711943634E0
1.481253964E1,-7.572502643E-2,-2.741004229E-1,9.688728333E0,9.692900599E0
1.481497897E1,-9.008961916E-2,-2.525535226E-1,9.655211449E0,9.658934079E0
1.481741860E1,-8.530142903E-2,-2.717063129E-1,9.652816772E0,9.657016739E0
1.481985808E1,-9.727191925E-2,-2.597358227E-1,9.616905212E0,9.620903824E0
1.482229777E1,-7.811912894E-2,-2.693122029E-1,9.628876686E0,9.632958938E0
1.482473709E1,-8.290731907E-2,-2.477653325E-1,9.643239975E0,9.646778659E0
1.482717594E1,-1.068483144E-1,-2.214302421E-1,9.628876686E0,9.632015062E0
1.482961574E1,-1.164247096E-1,-2.429771274E-1,9.664787292E0,9.668542083E0
1.483205542E1,-1.260011047E-1,-2.717063129E-1,9.700698853E0,9.705321160E0
1.483449459E1,-1.140306070E-1,-2.669181228E-1,9.705487251E0,9.709826520E0
1.483693417E1,-1.164247096E-1,-2.645240426E-1,9.727034569E0,9.731327206E0
1.483937402E1,-1.068483144E-1,-2.621299326E-1,9.729428291E0,9.733545271E0
1.484181433E1,-1.044542119E-1,-2.693122029E-1,9.741397858E0,9.745679656E0
1.484425407E1,-9.966601431E-2,-2.717063129E-1,9.731822014E0,9.736124349E0
1.484669303E1,-1.116365045E-1,-2.597358227E-1,9.703093529E0,9.707211208E0
1.484913246E1,-1.068483144E-1,-2.764945030E-1,9.681546211E0,9.686082945E0
1.485157157E1,-1.092424095E-1,-2.573417425E-1,9.659998894E0,9.664043528E0
1.485401048E1,-1.236070022E-1,-2.405830324E-1,9.652816772E0,9.656605539E0
1.485644985E1,-1.307892948E-1,-2.381889224E-1,9.626482010E0,9.630316490E0
1.485888970E1,-1.164247096E-1,-2.310066223E-1,9.648029327E0,9.651496706E0
1.486133011E1,-1.188188046E-1,-2.334007472E-1,9.652816772E0,9.656369165E0
1.486377001E1,-1.116365045E-1,-2.549476326E-1,9.667181015E0,9.671186576E0
1.486620933E1,-1.164247096E-1,-2.501594424E-1,9.671970367E0,9.675905397E0
1.486864917E1,-1.331833899E-1,-2.405830324E-1,9.681546211E0,9.685450689E0
1.487108850E1,-1.188188046E-1,-2.501594424E-1,9.695911407E0,9.699865756E0
1.487352725E1,-1.451538950E-1,-2.573417425E-1,9.698305130E0,9.702804585E0
1.487596662E1,-1.260011047E-1,-2.573417425E-1,9.727034569E0,9.731253904E0
1.487840610E1,-9.966601431E-2,-2.621299326E-1,9.719852448E0,9.723897213E0
1.488084563E1,-1.236070022E-1,-2.405830324E-1,9.693517685E0,9.697290549E0
1.488328454E1,-1.283951998E-1,-2.405830324E-1,9.695911407E0,9.699745540E0
1.488572298E1,-9.727191925E-2,-2.525535226E-1,9.671970367E0,9.675756089E0
1.488816209E1,-1.212129071E-1,-2.429771274E-1,9.667181015E0,9.670993704E0
1.489060105E1,-1.164247096E-1,-2.238243222E-1,9.636057854E0,9.639360093E0
1.489304032E1,-1.140306070E-1,-2.334007472E-1,9.619298935E0,9.622805770E0
1.489547980E1,-9.487781674E-2,-2.334007472E-1,9.640846252E0,9.644137814E0
1.489791917E1,-1.020601094E-1,-2.357948273E-1,9.631270409E0,9.634696941E0
1.490035912E1,-9.248372167E-2,-2.453712225E-1,9.667181015E0,9.670736738E0
1.490279834E1,-8.051322401E-2,-2.381889224E-1,9.683939934E0,9.687203362E0
1.490523709E1,-9.727191925E-2,-2.597358227E-1,9.691122055E0,9.695090057E0
1.490767673E1,-8.769552410E-2,-2.477653325E-1,9.707880974E0,9.711438162E0
1.491011600E1,-9.966601431E-2,-2.525535226E-1,9.688728333E0,9.692531831E0
1.491255485E1,-8.769552410E-2,-2.477653325E-1,9.700698853E0,9.704258673E0
1.491499365E1,-1.068483144E-1,-2.405830324E-1,9.700698853E0,9.704269936E0
1.491743204E1,-9.966601431E-2,-2.477653325E-1,9.717457771E0,9.721126813E0
1.491987079E1,-1.020601094E-1,-2.286125422E-1,9.710275650E0,9.713502621E0
1.492230944E1,-9.248372167E-2,-1.998833418E-1,9.669576645E0,9.672084526E0
1.492474792E1,-9.966601431E-2,-2.046715319E-1,9.688728333E0,9.691402399E0
1.492718730E1,-1.092424095E-1,-2.142479420E-1,9.631270409E0,9.634272457E0
1.492962621E1,-1.188188046E-1,-2.046715319E-1,9.619298935E0,9.622209743E0
1.493206464E1,-1.164247096E-1,-2.070656717E-1,9.643239975E0,9.646165462E0
1.493450355E1,-1.068483144E-1,-2.046715319E-1,9.624088287E0,9.626857346E0
1.493694261E1,-9.008961916E-2,-2.190361321E-1,9.638452530E0,9.641361944E0
1.493938209E1,-9.248372167E-2,-2.262184322E-1,9.693517685E0,9.696598018E0
1.494182100E1,-1.020601094E-1,-2.238243222E-1,9.700698853E0,9.703817384E0
1.494425959E1,-9.248372167E-2,-2.238243222E-1,9.703093529E0,9.706115319E0
1.494669933E1,-1.140306070E-1,-2.238243222E-1,9.710275650E0,9.713524258E0
1.494913860E1,-1.164247096E-1,-2.262184322E-1,9.712669373E0,9.716001021E0
1.495157725E1,-8.530142903E-2,-2.453712225E-1,9.700698853E0,9.704176503E0
1.495401626E1,-8.769552410E-2,-2.525535226E-1,9.695911407E0,9.699596477E0
1.495645516E1,-1.116365045E-1,-2.405830324E-1,9.681546211E0,9.685178364E0
1.495889438E1,-1.212129071E-1,-2.286125422E-1,9.648029327E0,9.651498649E0
1.496133324E1,-8.769552410E-2,-2.286125422E-1,9.636057854E0,9.639168282E0
1.496377199E1,-8.530142903E-2,-2.142479420E-1,9.645635605E0,9.648391821E0
1.496621167E1,-8.290731907E-2,-2.190361321E-1,9.609723091E0,9.612576571E0
1.496865094E1,-9.248372167E-2,-2.405830324E-1,9.614511490E0,9.617965722E0
1.497109011E1,-9.487781674E-2,-2.334007472E-1,9.626482010E0,9.629778481E0
1.497352970E1,-8.530142903E-2,-2.549476326E-1,9.650423050E0,9.654166959E0
1.497596860E1,-1.020601094E-1,-2.717063129E-1,9.686334610E0,9.690682059E0
1.497840772E1,-9.727191925E-2,-2.597358227E-1,9.691122055E0,9.695090057E0
1.498084683E1,-7.811912894E-2,-2.669181228E-1,9.710275650E0,9.714257619E0
1.498328532E1,-9.966601431E-2,-2.621299326E-1,9.727034569E0,9.731076349E0
1.498572454E1,-1.044542119E-1,-2.573417425E-1,9.727034569E0,9.730998765E0
1.498816324E1,-1.044542119E-1,-2.717063129E-1,9.715063095E0,9.719423128E0
1.499060147E1,-9.008961916E-2,-2.812827229E-1,9.734215736E0,9.738695606E0
1.499304063E1,-1.092424095E-1,-2.573417425E-1,9.693517685E0,9.697548339E0
1.499548022E1,-1.044542119E-1,-2.669181228E-1,9.671970367E0,9.676216552E0
1.499791996E1,-9.248372167E-2,-2.525535226E-1,9.664787292E0,9.668528840E0
1.500035912E1,-9.487781674E-2,-2.453712225E-1,9.628876686E0,9.632469832E0
1.500279819E1,-7.811912894E-2,-2.741004229E-1,9.645635605E0,9.649845587E0
1.500523803E1,-8.530142903E-2,-2.597358227E-1,9.657605171E0,9.661473836E0
1.500767725E1,-9.248372167E-2,-2.405830324E-1,9.657605171E0,9.661043995E0
1.501011605E1,-7.572502643E-2,-2.693122029E-1,9.645635605E0,9.649691682E0
1.501255516E1,-7.093682885E-2,-2.645240426E-1,9.691122055E0,9.694991062E0
1.501499438E1,-9.487781674E-2,-2.669181228E-1,9.700698853E0,9.704834121E0
1.501743428E1,-8.530142903E-2,-2.884650230E-1,9.724639893E0,9.729291313E0
1.501987376E1,-8.290731907E-2,-2.717063129E-1,9.729428291E0,9.733574514E0
1.502231256E1,-8.530142903E-2,-2.980414033E-1,9.734215736E0,9.739150939E0
1.502475204E1,-6.614863127E-2,-2.549476326E-1,9.715063095E0,9.718632871E0
1.502719131E1,-7.572502643E-2,-2.621299326E-1,9.700698853E0,9.704535260E0
1.502963027E1,-9.248372167E-2,-2.669181228E-1,9.698305130E0,9.702418303E0
1.503206944E1,-8.051322401E-2,-2.717063129E-1,9.667181015E0,9.671333697E0
1.503450865E1,-7.811912894E-2,-2.717063129E-1,9.655211449E0,9.659349618E0
1.503694850E1,-9.966601431E-2,-2.717063129E-1,9.671970367E0,9.676299314E0
1.503938772E1,-1.140306070E-1,-2.669181228E-1,9.671970367E0,9.676324667E0
1.504182621E1,-1.116365045E-1,-2.477653325E-1,9.669576645E0,9.673394588E0
1.504426569E1,-9.008961916E-2,-2.525535226E-1,9.671970367E0,9.675686550E0
1.504670506E1,-1.092424095E-1,-2.788886130E-1,9.686334610E0,9.690964397E0
1.504914438E1,-8.530142903E-2,-2.669181228E-1,9.695911407E0,9.699959775E0
1.505158402E1,-8.769552410E-2,-2.693122029E-1,9.705487251E0,9.709619063E0
1.505402298E1,-8.769552410E-2,-2.812827229E-1,9.715063095E0,9.719529897E0
1.505646256E1,-7.811912894E-2,-2.860709131E-1,9.727034569E0,9.731553867E0
1.505890199E1,-9.966601431E-2,-2.621299326E-1,9.722246170E0,9.726289941E0
1.506134079E1,-9.966601431E-2,-2.764945030E-1,9.710275650E0,9.714722627E0
1.506378042E1,-1.188188046E-1,-2.669181228E-1,9.712669373E0,9.717062804E0
1.506621964E1,-1.140306070E-1,-2.597358227E-1,9.686334610E0,9.690487287E0
1.506865839E1,-1.068483144E-1,-2.549476326E-1,9.652816772E0,9.656774125E0
1.507109751E1,-1.020601094E-1,-2.621299326E-1,9.662393570E0,9.666487359E0
1.507353662E1,-9.248372167E-2,-2.238243222E-1,9.643239975E0,9.646280515E0
1.507597615E1,-9.966601431E-2,-2.214302421E-1,9.648029327E0,9.651084632E0
1.507841542E1,-1.044542119E-1,-2.357948273E-1,9.636057854E0,9.639508330E0
1.508085449E1,-1.068483144E-1,-2.357948273E-1,9.648029327E0,9.651501731E0
1.508329470E1,-1.212129071E-1,-2.214302421E-1,9.657605171E0,9.660903765E0
1.508573444E1,-1.427597851E-1,-2.381889224E-1,9.695911407E0,9.699887233E0
1.508817329E1,-1.140306070E-1,-2.549476326E-1,9.698305130E0,9.702325684E0
1.509061272E1,-1.020601094E-1,-2.477653325E-1,9.736610413E0,9.740297031E0
1.509305256E1,-1.140306070E-1,-2.501594424E-1,9.722246170E0,9.726132495E0
1.509549266E1,-9.727191925E-2,-2.597358227E-1,9.722246170E0,9.726201474E0
1.509793220E1,-1.092424095E-1,-2.525535226E-1,9.739004135E0,9.742890676E0
1.510037079E1,-1.140306070E-1,-2.166420519E-1,9.712669373E0,9.715754376E0
1.510281037E1,-1.092424095E-1,-2.166420519E-1,9.691122055E0,9.694158776E0
1.510524980E1,-9.487781674E-2,-2.429771274E-1,9.667181015E0,9.670699482E0
